raceId,constructorId,team_points,team_wins,team_standing_position
434,3,62,3,4
453,3,6,0,4
475,3,32,0,4
48,3,25,0,4
50,3,28,0,4
956,3,92,0,4
95,3,35,0,4
107,3,88,1,4
478,3,40,0,4
463,3,36,1,4
910,3,135,0,4
165,3,15,0,4
166,3,17,0,4
438,3,9,0,4
472,3,21,0,4
185,3,22,0,4
77,3,43,0,4
100,3,41,0,4
197,3,16,0,4
457,3,24,1,4
41,3,13,0,4
105,3,64,0,4
359,3,9,0,4
961,3,111,0,4
20,3,10,0,4
187,3,30,0,4
461,3,36,1,4
179,3,9,0,4
1,3,3,0,4
901,3,20,0,4
201,3,24,0,4
957,3,92,0,4
79,3,47,0,4
102,3,54,0,4
112,3,32,0,4
181,3,15,0,4
199,3,19,0,4
520,3,23,1,4
900,3,10,0,4
45,3,18,0,4
335,3,54,2,4
950,3,29,0,4
40,3,7,0,4
470,3,14,0,4
43,3,13,0,4
96,3,36,0,4
200,3,20,0,4
428,3,24,1,4
98,3,36,0,4
113,3,35,0,4
444,3,25.5,1,4
44,3,13,0,4
952,3,65,0,4
177,3,7,0,4
322,3,6,0,4
466,3,38,1,4
36,3,2,0,4
336,3,57,2,4
430,3,25,1,4
53,3,5,0,5
142,3,2,0,5
964,3,124,0,5
907,3,85,0,5
80,3,47,0,5
180,3,12,0,5
190,3,35,0,5
86,3,59,0,5
962,3,111,0,5
87,3,59,0,5
519,3,14,0,5
967,3,136,0,5
963,3,121,0,5
440,3,10,0,5
37,3,2,0,5
84,3,52,0,5
178,3,7,0,5
189,3,33,0,5
89,3,66,0,5
972,3,18,0,5
88,3,64,0,5
2,3,3.5,0,5
968,3,138,0,5
960,3,101,0,5
74,3,18,0,5
439,3,9,0,5
477,3,36,0,5
424,3,8,0,5
454,3,9,0,5
976,3,37,0,5
85,3,54,0,5
441,3,11.5,0,5
980,3,45,0,5
988,3,83,0,5
81,3,47,0,5
8,3,15.5,0,5
445,3,25.5,1,5
446,3,25.5,1,5
965,3,130,0,5
981,3,55,0,5
82,3,47,0,5
260,3,7,0,5
904,3,46,0,5
982,3,59,0,5
987,3,82,0,5
442,3,11.5,0,5
971,3,16,0,5
83,3,52,0,5
983,3,65,0,5
160,3,7,0,5
978,3,41,0,5
72,3,10,0,5
9,3,20.5,0,5
455,3,12,0,5
985,3,68,0,5
966,3,136,0,5
986,3,76,0,5
456,3,21,1,5
518,3,10,0,5
54,3,5,0,5
421,3,2,0,5
977,3,40,0,5
979,3,41,0,5
984,3,66,0,5
38,3,2,0,5
970,3,8,0,6
337,3,1,0,6
902,3,30,0,6
380,3,7,0,6
56,3,8,0,6
865,3,44,1,6
448,3,25.5,1,6
357,3,3,0,6
24,3,15,0,6
60,3,10,0,6
422,3,4,0,6
143,3,2,0,6
975,3,22,0,6
26,3,16,0,6
58,3,10,0,6
16,3,34.5,0,6
515,3,4,0,6
443,3,13.5,0,6
451,3,25.5,1,6
14,3,30.5,0,6
864,3,43,1,6
11,3,29.5,0,6
447,3,25.5,1,6
449,3,25.5,1,6
903,3,36,0,6
355,3,69,0,6
25,3,15,0,6
7,3,11.5,0,6
15,3,34.5,0,6
207,3,0,0,6
379,3,7,0,6
59,3,10,0,6
12,3,30.5,0,6
354,3,69,0,6
57,3,10,0,6
13,3,30.5,0,6
906,3,58,0,6
973,3,18,0,6
905,3,52,0,6
516,3,4,0,6
517,3,4,0,6
10,3,25.5,0,6
974,3,20,0,6
450,3,25.5,1,6
529,3,3,0,7
560,3,0,0,7
342,3,8,0,7
343,3,8,0,7
353,3,65,0,7
861,3,8,0,7
867,3,45,1,7
1098,3,1,0,7
345,3,20,0,7
339,3,6,0,7
1119,3,28,0,7
61,3,10,0,7
374,3,1,0,7
28,3,16,0,7
387,3,20,0,7
1117,3,28,0,7
349,3,40,0,7
1116,3,26,0,7
512,3,0,0,7
351,3,56,0,7
869,3,47,1,7
863,3,18,0,7
382,3,8,0,7
1112,3,21,0,7
1111,3,15,0,7
1114,3,21,0,7
27,3,16,0,7
1122,3,0,0,7
386,3,17,0,7
347,3,31,0,7
866,3,44,1,7
381,3,8,0,7
384,3,8,0,7
346,3,31,0,7
1113,3,21,0,7
375,3,1,0,7
385,3,16,0,7
1115,3,23,0,7
348,3,40,0,7
352,3,58,0,7
338,3,5,0,7
1110,3,11,0,7
30,3,17,0,7
6,3,7.5,0,7
383,3,8,0,7
17,3,34.5,0,7
1108,3,11,0,7
55,3,5,0,7
423,3,4,0,7
29,3,17,0,7
340,3,6,0,7
1109,3,11,0,7
1120,3,28,0,7
870,3,53,1,7
341,3,8,0,7
350,3,47,0,7
862,3,18,0,7
868,3,47,1,7
1118,3,28,0,7
879,3,76,1,8
1063,3,20,0,8
63,3,10,0,8
1073,3,23,0,8
873,3,54,1,8
32,3,26,0,8
69,3,11,0,8
1139,3,17,0,8
376,3,1,0,8
1064,3,20,0,8
875,3,58,1,8
31,3,17,0,8
1065,3,22,0,8
67,3,10,0,8
586,3,6,0,8
1070,3,23,0,8
1140,3,17,0,8
64,3,10,0,8
872,3,54,1,8
871,3,53,1,8
35,3,26,0,8
1069,3,23,0,8
33,3,26,0,8
34,3,26,0,8
66,3,10,0,8
1051,3,23,0,8
1066,3,23,0,8
358,3,3,0,8
1099,3,1,0,8
68,3,11,0,8
70,3,11,0,8
1138,3,16,0,8
1074,3,0,0,8
876,3,59,1,8
65,3,10,0,8
530,3,3,0,8
874,3,58,1,8
877,3,73,1,8
1137,3,16,0,8
1072,3,23,0,8
1123,3,0,0,8
1125,3,0,0,8
878,3,76,1,8
4,3,3.5,0,8
1128,3,2,0,8
5,3,4.5,0,8
989,3,0,0,8
1031,3,0,0,8
62,3,10,0,8
344,3,8,0,8
3,3,3.5,0,8
1071,3,23,0,8
1067,3,23,0,8
1124,3,0,0,8
1062,3,10,0,8
1076,3,1,0,9
860,3,0,0,9
887,3,0,0,9
1106,3,7,0,9
853,3,5,0,9
1055,3,0,0,9
1107,3,7,0,9
1134,3,4,0,9
849,3,4,0,9
892,3,1,0,9
588,3,6,0,9
845,3,0,0,9
531,3,3,0,9
533,3,3,0,9
1129,3,2,0,9
1131,3,2,0,9
850,3,4,0,9
855,3,5,0,9
858,3,5,0,9
891,3,1,0,9
1132,3,4,0,9
1060,3,0,0,9
856,3,5,0,9
898,3,5,0,9
1133,3,4,0,9
896,3,1,0,9
513,3,0,0,9
542,3,11,0,9
880,3,0,0,9
846,3,2,0,9
894,3,1,0,9
1058,3,0,0,9
1135,3,4,0,9
847,3,4,0,9
541,3,11,0,9
589,3,6,0,9
1052,3,0,0,9
1144,3,17,0,9
857,3,5,0,9
1061,3,0,0,9
852,3,5,0,9
1054,3,0,0,9
851,3,4,0,9
1121,3,0,0,9
854,3,5,0,9
884,3,0,0,9
893,3,1,0,9
899,3,5,0,9
532,3,3,0,9
886,3,0,0,9
561,3,0,0,9
897,3,1,0,9
881,3,0,0,9
841,3,0,0,9
890,3,1,0,9
1056,3,0,0,9
1059,3,0,0,9
1143,3,17,0,9
895,3,1,0,9
1127,3,0,0,9
883,3,0,0,9
888,3,0,0,9
587,3,6,0,9
848,3,4,0,9
882,3,0,0,9
859,3,5,0,9
1053,3,0,0,9
885,3,0,0,9
1126,3,0,0,9
1130,3,2,0,9
1142,3,17,0,9
1141,3,17,0,9
1032,3,0,0,9
1136,3,6,0,9
1046,3,0,0,10
1057,3,0,0,10
999,3,4,0,10
1027,3,1,0,10
1003,3,7,0,10
1008,3,7,0,10
1033,3,0,0,10
1044,3,0,0,10
1100,3,1,0,10
1000,3,4,0,10
1028,3,1,0,10
1086,3,3,0,10
1004,3,7,0,10
1077,3,1,0,10
1082,3,3,0,10
992,3,4,0,10
1034,3,0,0,10
1040,3,0,0,10
1078,3,3,0,10
844,3,0,0,10
579,3,0,0,10
580,3,0,0,10
996,3,4,0,10
1022,3,1,0,10
1021,3,1,0,10
1023,3,1,0,10
377,3,1,0,10
1043,3,0,0,10
378,3,1,0,10
1079,3,3,0,10
1102,3,1,0,10
843,3,0,0,10
1013,3,0,0,10
1001,3,4,0,10
1005,3,7,0,10
1025,3,1,0,10
1035,3,0,0,10
990,3,0,0,10
1006,3,7,0,10
1017,3,0,0,10
1042,3,0,0,10
1084,3,3,0,10
1089,3,6,0,10
1091,3,6,0,10
1014,3,0,0,10
1018,3,0,0,10
1087,3,4,0,10
1095,3,8,0,10
535,3,5,0,10
581,3,0,0,10
1007,3,7,0,10
1075,3,0,0,10
1083,3,3,0,10
1085,3,3,0,10
1019,3,0,0,10
1101,3,1,0,10
1002,3,7,0,10
1105,3,1,0,10
998,3,4,0,10
1024,3,1,0,10
1041,3,0,0,10
993,3,4,0,10
1009,3,7,0,10
1011,3,0,0,10
1037,3,0,0,10
1096,3,8,0,10
1012,3,0,0,10
1104,3,1,0,10
994,3,4,0,10
1015,3,0,0,10
1080,3,3,0,10
1026,3,1,0,10
1088,3,4,0,10
997,3,4,0,10
1081,3,3,0,10
1092,3,8,0,10
1045,3,0,0,10
991,3,0,0,10
1039,3,0,0,10
1047,3,0,0,10
1010,3,0,0,10
1029,3,1,0,10
1036,3,0,0,10
1016,3,0,0,10
1030,3,1,0,10
1094,3,8,0,10
373,3,0,0,10
1020,3,1,0,10
1093,3,8,0,10
995,3,4,0,10
1038,3,0,0,10
842,3,0,0,11
538,3,5,0,11
540,3,5,0,11
534,3,3,0,11
539,3,5,0,11
537,3,5,0,11
514,3,0,0,11
576,3,0,0,11
536,3,5,0,11
577,3,0,0,12
582,3,0,0,12
527,3,0,0,12
420,3,0,0,12
583,3,0,0,12
356,3,0,0,12
585,3,0,0,12
305,3,0,0,12
584,3,0,0,12
528,3,0,0,12
562,3,0,0,13
578,3,0,0,14
372,3,0,0,14
563,3,0,0,15
566,3,0,0,16
564,3,0,0,16
565,3,0,0,16
567,3,0,0,16
570,3,0,0,17
569,3,0,0,17
574,3,0,0,17
575,3,0,0,17
572,3,0,0,17
571,3,0,0,17
568,3,0,0,17
573,3,0,0,17
57,4,62,3,1
59,4,91,5,1
470,4,22,2,1
64,4,149,7,1
70,4,206,8,1
56,4,51,3,1
77,4,76,5,1
61,4,121,7,1
65,4,149,7,1
75,4,58,4,1
66,4,160,7,1
81,4,102,6,1
457,4,36,2,1
467,4,13,1,1
53,4,10,1,1
55,4,42,3,1
88,4,176,7,1
89,4,191,8,1
460,4,53,3,1
462,4,68,4,1
501,4,18,2,1
84,4,130,7,1
74,4,46,4,1
60,4,106,6,1
459,4,44,2,1
469,4,22,2,1
79,4,76,5,1
83,4,117,7,1
458,4,36,2,1
468,4,22,2,1
73,4,36,3,1
78,4,76,5,1
62,4,131,7,1
76,4,63,4,1
86,4,152,7,1
58,4,78,4,1
85,4,144,7,1
80,4,89,6,1
63,4,142,7,1
68,4,179,7,1
69,4,195,8,1
500,4,18,2,1
54,4,28,2,1
71,4,16,1,1
72,4,26,2,1
82,4,117,7,1
461,4,56,3,2
499,4,9,1,2
100,4,79,1,2
101,4,85,1,2
102,4,91,1,2
465,4,78,4,2
93,4,31,0,2
110,4,23,0,2
94,4,42,0,2
92,4,22,0,2
466,4,79,4,2
471,4,22,2,2
99,4,79,1,2
463,4,68,4,2
472,4,22,2,2
98,4,66,1,2
95,4,52,1,2
96,4,61,1,2
464,4,72,4,2
456,4,23,1,2
97,4,61,1,2
67,4,165,7,2
87,4,162,7,2
103,4,91,1,2
36,4,4,0,3
50,4,51,0,3
441,4,21,0,3
485,4,6,0,3
41,4,21,0,3
44,4,31,0,3
45,4,32,0,3
47,4,36,0,3
106,4,100,1,3
477,4,38,3,3
494,4,39,2,3
51,4,51,0,3
1043,4,135,0,3
37,4,8,0,3
105,4,96,1,3
91,4,14,0,3
482,4,62,4,3
42,4,25,0,3
109,4,16,0,3
440,4,21,0,3
39,4,11,0,3
439,4,15,0,3
481,4,59,4,3
48,4,38,0,3
442,4,21,0,3
46,4,33,0,3
40,4,16,0,3
43,4,28,0,3
111,4,26,0,3
437,4,6,0,3
496,4,48,3,3
455,4,19,1,3
38,4,9,0,3
90,4,8,0,3
1,4,4,0,3
112,4,34,0,3
454,4,13,1,3
495,4,48,3,3
478,4,44,3,3
104,4,91,1,3
108,4,6,0,3
113,4,35,0,3
49,4,39,0,3
52,4,51,0,3
107,4,105,1,3
497,4,54,3,3
502,4,21,2,3
438,4,12,0,3
134,4,15,0,4
116,4,52,0,4
506,4,23,2,4
1003,4,91,0,4
119,4,66,0,4
1001,4,82,0,4
449,4,34,0,4
35,4,80,2,4
114,4,42,0,4
130,4,11,0,4
423,4,12,0,4
847,4,60,0,4
32,4,51,1,4
422,4,10,0,4
445,4,27,0,4
129,4,8,0,4
424,4,12,0,4
446,4,33,0,4
503,4,21,2,4
493,4,30,1,4
1000,4,82,0,4
338,4,18,0,4
845,4,46,0,4
126,4,6,0,4
140,4,23,0,4
132,4,14,0,4
2,4,4,0,4
509,4,38,3,4
998,4,70,0,4
421,4,6,0,4
504,4,23,2,4
995,4,56,0,4
34,4,72,2,4
1012,4,12,0,4
511,4,38,3,4
480,4,50,3,4
843,4,32,0,4
33,4,66,2,4
121,4,79,1,4
137,4,15,0,4
139,4,22,0,4
1002,4,86,0,4
448,4,34,0,4
479,4,44,3,4
842,4,30,0,4
844,4,42,0,4
486,4,6,0,4
473,4,22,2,4
505,4,23,2,4
999,4,80,0,4
115,4,47,0,4
131,4,12,0,4
135,4,15,0,4
1005,4,92,0,4
997,4,62,0,4
996,4,62,0,4
1004,4,91,0,4
447,4,33,0,4
490,4,18,1,4
1006,4,106,0,4
136,4,15,0,4
420,4,2,0,4
18,4,5,0,4
118,4,55,0,4
510,4,38,3,4
117,4,52,0,4
123,4,88,1,4
508,4,38,3,4
1007,4,114,0,4
133,4,14,0,4
846,4,50,0,4
1009,4,122,0,4
128,4,8,0,4
994,4,46,0,4
993,4,41,0,4
507,4,32,3,4
1008,4,114,0,4
127,4,8,0,4
841,4,15,0,4
138,4,20,0,4
848,4,61,0,4
122,4,84,1,4
120,4,78,1,4
31,4,41,0,5
990,4,15,0,5
1024,4,67,0,5
344,4,79,0,5
348,4,106,0,5
989,4,7,0,5
426,4,13,0,5
1017,4,32,0,5
347,4,96,0,5
354,4,145,0,5
1028,4,83,0,5
1045,4,144,0,5
29,4,31,0,5
428,4,15,0,5
339,4,30,0,5
1027,4,73,0,5
1029,4,91,0,5
852,4,68,0,5
1041,4,114,0,5
855,4,72,0,5
340,4,46,0,5
125,4,3,0,5
351,4,133,0,5
1023,4,65,0,5
1046,4,172,0,5
427,4,15,0,5
1042,4,120,0,5
450,4,34,0,5
349,4,123,0,5
350,4,127,0,5
28,4,31,0,5
1030,4,91,0,5
451,4,34,0,5
345,4,89,0,5
5,4,9,0,5
474,4,22,2,5
492,4,24,1,5
857,4,72,0,5
1019,4,39,0,5
4,4,5,0,5
341,4,50,0,5
1018,4,32,0,5
859,4,73,0,5
850,4,66,0,5
851,4,66,0,5
355,4,163,0,5
849,4,65,0,5
436,4,2,0,5
475,4,22,2,5
476,4,23,2,5
352,4,133,0,5
19,4,6,0,5
342,4,65,0,5
856,4,72,0,5
425,4,12,0,5
992,4,35,0,5
1025,4,68,0,5
1044,4,136,0,5
1047,4,181,0,5
1026,4,68,0,5
1040,4,99,0,5
443,4,21,0,5
346,4,89,0,5
1010,4,6,0,5
1016,4,28,0,5
353,4,143,0,5
1038,4,71,0,5
343,4,73,0,5
991,4,25,0,5
30,4,36,0,5
854,4,70,0,5
1039,4,83,0,5
853,4,70,0,5
858,4,72,0,5
1032,4,8,0,6
452,4,0,0,6
3,4,4,0,6
432,4,16,0,6
434,4,16,0,6
520,4,19,1,6
431,4,15,0,6
1022,4,43,0,6
27,4,23,0,6
487,4,6,0,6
6,4,11,0,6
1036,4,36,0,6
519,4,13,1,6
988,4,57,0,6
523,4,20,1,6
430,4,15,0,6
433,4,16,0,6
1037,4,59,0,6
522,4,20,1,6
524,4,20,1,6
1034,4,32,0,6
1031,4,4,0,6
429,4,15,0,6
1021,4,39,0,6
491,4,18,1,6
20,4,6,0,6
444,4,21,0,6
526,4,26,1,6
525,4,20,1,6
521,4,19,1,6
1020,4,39,0,6
1033,4,12,0,6
1035,4,36,0,6
24,4,9,0,7
26,4,15,0,7
23,4,9,0,7
987,4,49,0,7
483,4,0,0,7
975,4,18,0,7
8,4,11,0,7
986,4,48,0,7
973,4,14,0,7
489,4,6,0,7
435,4,16,0,7
453,4,0,0,7
488,4,6,0,7
10,4,13,0,7
337,4,0,0,7
11,4,16,0,7
15,4,26,0,7
985,4,48,0,7
974,4,14,0,7
21,4,6,0,7
983,4,42,0,7
982,4,42,0,7
1013,4,12,0,7
22,4,9,0,7
969,4,0,0,7
25,4,12,0,7
7,4,11,0,7
1011,4,6,0,7
9,4,13,0,7
14,4,26,0,7
1014,4,12,0,8
978,4,26,0,8
984,4,42,0,8
13,4,20,0,8
981,4,34,0,8
12,4,16,0,8
977,4,18,0,8
948,4,0,0,8
16,4,26,0,8
1015,4,14,0,8
970,4,0,0,8
971,4,2,0,8
976,4,18,0,8
980,4,34,0,8
972,4,6,0,8
979,4,26,0,8
17,4,26,0,8
954,4,6,0,9
951,4,6,0,9
960,4,6,0,9
968,4,8,0,9
959,4,6,0,9
963,4,8,0,9
950,4,0,0,9
961,4,6,0,9
956,4,6,0,9
962,4,7,0,9
964,4,8,0,9
949,4,0,0,9
958,4,6,0,9
957,4,6,0,9
955,4,6,0,9
967,4,8,0,9
953,4,6,0,9
966,4,8,0,9
965,4,8,0,9
952,4,6,0,9
513,4,0,0,10
484,4,0,0,11
514,4,0,0,12
515,4,0,0,12
516,4,0,0,12
542,4,3,0,12
541,4,3,0,12
512,4,0,0,12
518,4,0,0,13
531,4,0,0,13
498,4,0,0,13
517,4,0,0,13
532,4,0,0,14
530,4,0,0,14
534,4,0,0,15
539,4,0,0,15
536,4,0,0,15
533,4,0,0,15
537,4,0,0,15
535,4,0,0,15
538,4,0,0,15
529,4,0,0,16
540,4,0,0,16
555,4,0,0,17
554,4,0,0,17
558,4,0,0,17
553,4,0,0,17
557,4,0,0,17
556,4,0,0,17
552,4,0,0,17
559,4,0,0,18
970,5,12,0,4
974,5,29,0,5
975,5,29,0,5
927,5,12,0,5
18,5,2,0,5
973,5,21,0,5
1022,5,51,0,5
1020,5,42,0,5
952,5,26,0,5
1021,5,43,0,5
1,5,3,0,5
841,5,4,0,5
34,5,34,1,6
990,5,12,0,6
1023,5,51,0,6
950,5,17,0,6
955,5,32,0,6
972,5,13,0,6
984,5,52,0,6
900,5,6,0,6
991,5,12,0,6
32,5,31,1,6
842,5,4,0,6
954,5,32,0,6
1025,5,55,0,6
983,5,52,0,6
951,5,17,0,6
1030,5,85,0,6
2,5,3,0,6
977,5,33,0,6
969,5,6,0,6
971,5,12,0,6
976,5,33,0,6
1029,5,83,0,6
949,5,11,0,6
958,5,45,0,6
981,5,40,0,6
33,5,34,1,6
986,5,53,0,6
928,5,12,0,6
985,5,53,0,6
957,5,41,0,6
1024,5,55,0,6
1026,5,62,0,6
860,5,2,0,6
953,5,30,0,6
978,5,33,0,6
31,5,27,1,6
35,5,39,1,6
956,5,36,0,6
979,5,39,0,6
1027,5,64,0,6
959,5,45,0,6
980,5,40,0,6
982,5,52,0,6
987,5,53,0,6
886,5,20,0,7
915,5,29,0,7
948,5,3,0,7
53,5,0,0,7
843,5,4,0,7
884,5,8,0,7
904,5,8,0,7
964,5,47,0,7
888,5,24,0,7
942,5,63,0,7
890,5,24,0,7
962,5,47,0,7
892,5,31,0,7
945,5,67,0,7
938,5,35,0,7
880,5,0,0,7
882,5,7,0,7
944,5,67,0,7
344,5,8,0,7
909,5,15,0,7
965,5,55,0,7
901,5,7,0,7
907,5,12,0,7
940,5,44,0,7
52,5,8,0,7
891,5,25,0,7
910,5,17,0,7
902,5,7,0,7
912,5,19,0,7
885,5,12,0,7
992,5,13,0,7
994,5,19,0,7
1001,5,30,0,7
926,5,2,0,7
995,5,19,0,7
917,5,30,0,7
51,5,8,0,7
960,5,45,0,7
847,5,12,0,7
883,5,7,0,7
906,5,12,0,7
903,5,8,0,7
913,5,27,0,7
929,5,12,0,7
937,5,35,0,7
844,5,6,0,7
893,5,31,0,7
963,5,47,0,7
4,5,4,0,7
845,5,6,0,7
941,5,45,0,7
967,5,63,0,7
908,5,15,0,7
1028,5,64,0,7
961,5,45,0,7
918,5,30,0,7
849,5,17,0,7
911,5,19,0,7
3,5,4,0,7
887,5,24,0,7
914,5,29,0,7
939,5,41,0,7
848,5,16,0,7
1015,5,16,0,7
936,5,31,0,7
988,5,53,0,7
966,5,55,0,7
1016,5,17,0,7
930,5,14,0,7
943,5,65,0,7
968,5,63,0,7
916,5,30,0,7
1005,5,30,0,8
341,5,3,0,8
899,5,33,0,8
859,5,41,0,8
1017,5,17,0,8
857,5,41,0,8
897,5,32,0,8
1011,5,3,0,8
856,5,37,0,8
895,5,31,0,8
852,5,22,0,8
855,5,29,0,8
1004,5,30,0,8
896,5,32,0,8
993,5,13,0,8
894,5,31,0,8
846,5,7,0,8
345,5,10,0,8
931,5,15,0,8
19,5,2,0,8
861,5,6,0,8
997,5,19,0,8
1018,5,17,0,8
1019,5,19,0,8
42,5,0,0,8
339,5,2,0,8
933,5,19,0,8
40,5,0,0,8
343,5,4,0,8
338,5,0,0,8
905,5,8,0,8
858,5,41,0,8
850,5,17,0,8
898,5,32,0,8
881,5,1,0,8
999,5,20,0,8
337,5,0,0,8
340,5,2,0,8
41,5,0,0,8
996,5,19,0,8
1003,5,30,0,8
1002,5,30,0,8
854,5,29,0,8
20,5,2,0,8
342,5,4,0,8
851,5,22,0,8
23,5,6,0,8
932,5,15,0,8
853,5,29,0,8
1000,5,28,0,8
30,5,17,0,8
998,5,19,0,8
1006,5,32,0,8
934,5,19,0,8
1010,5,1,0,8
346,5,10,0,9
875,5,21,0,9
54,5,0,0,9
862,5,6,0,9
1008,5,33,0,9
347,5,10,0,9
865,5,6,0,9
864,5,6,0,9
873,5,14,0,9
11,5,5,0,9
872,5,12,0,9
26,5,7,0,9
45,5,0,0,9
55,5,0,0,9
22,5,2,0,9
25,5,7,0,9
353,5,11,0,9
877,5,22,0,9
1009,5,33,0,9
69,5,1,0,9
348,5,10,0,9
62,5,1,0,9
48,5,0,0,9
878,5,22,0,9
21,5,2,0,9
60,5,0,0,9
351,5,10,0,9
871,5,12,0,9
68,5,1,0,9
874,5,15,0,9
355,5,13,0,9
63,5,1,0,9
24,5,7,0,9
27,5,8,0,9
64,5,1,0,9
1014,5,6,0,9
36,5,0,0,9
58,5,0,0,9
7,5,5,0,9
49,5,0,0,9
38,5,0,0,9
67,5,1,0,9
5,5,4,0,9
866,5,6,0,9
44,5,0,0,9
8,5,5,0,9
1013,5,4,0,9
47,5,0,0,9
37,5,0,0,9
6,5,5,0,9
350,5,10,0,9
1007,5,33,0,9
70,5,1,0,9
870,5,6,0,9
989,5,0,0,9
61,5,0,0,9
28,5,8,0,9
9,5,5,0,9
46,5,0,0,9
349,5,10,0,9
868,5,6,0,9
59,5,0,0,9
65,5,1,0,9
66,5,1,0,9
867,5,6,0,9
352,5,11,0,9
354,5,11,0,9
1012,5,4,0,9
10,5,5,0,9
869,5,6,0,9
43,5,0,0,9
863,5,6,0,9
876,5,21,0,9
56,5,0,0,9
29,5,11,0,9
57,5,0,0,9
879,5,26,0,9
12,5,5,0,10
15,5,5,0,10
16,5,7,0,10
14,5,5,0,10
13,5,5,0,10
50,5,0,0,10
17,5,8,0,10
39,5,0,0,10
143,6,36,2,1
989,6,40,1,1
38,6,39,2,1
93,6,64,4,1
94,6,82,5,1
165,6,84,5,1
465,6,89,4,1
587,6,54.5,4,1
521,6,65,4,1
144,6,40,2,1
174,6,170,10,1
190,6,128,6,1
67,6,168,7,1
184,6,90,5,1
520,6,62,4,1
691,6,15,1,1
992,6,114,2,1
97,6,124,7,1
118,6,118,5,1
158,6,16,1,1
164,6,68,4,1
37,6,23,1,1
339,6,76,1,1
997,6,247,3,1
25,6,91,5,1
95,6,88,5,1
567,6,55,5,1
969,6,37,1,1
974,6,196,3,1
998,6,287,4,1
29,6,121,6,1
33,6,142,7,1
162,6,49,3,1
718,6,45,3,1
175,6,10,1,1
560,6,9,1,1
569,6,64,6,1
589,6,72.5,6,1
172,6,143,8,1
338,6,70,1,1
23,6,69,4,1
455,6,22,1,1
466,6,89,4,1
515,6,33,2,1
1078,6,157,2,1
92,6,51,3,1
151,6,118,6,1
566,6,55,5,1
1074,6,44,1,1
22,6,63,4,1
180,6,55,3,1
692,6,21,1,1
104,6,234,13,1
132,6,102,7,1
479,6,64,3,1
564,6,42,4,1
586,6,54,4,1
42,6,71,3,1
427,6,56,1,1
555,6,80,4,1
556,6,86,4,1
561,6,18,2,1
571,6,70,6,1
769,6,20,0,1
739,6,15,1,1
24,6,73,4,1
181,6,58,3,1
217,6,74,3,1
525,6,104,5,1
549,6,46,2,1
100,6,174,10,1
52,6,204,9,1
478,6,61,3,1
163,6,62,4,1
482,6,74,3,1
31,6,134,7,1
526,6,113,6,1
584,6,50,4,1
1077,6,124,2,1
103,6,216,12,1
133,6,118,8,1
456,6,25,1,1
557,6,89,4,1
632,6,9,1,1
105,6,244,14,1
115,6,85,4,1
159,6,26,2,1
216,6,71,3,1
39,6,49,3,1
44,6,103,5,1
428,6,65,2,1
518,6,54,4,1
547,6,34,2,1
565,6,51,5,1
34,6,156,7,1
119,6,120,5,1
153,6,140,7,1
218,6,84,4,1
554,6,71,3,1
211,6,38,1,1
461,6,59,3,1
548,6,40,2,1
551,6,50,2,1
633,6,15,1,1
770,6,28,1,1
40,6,56,3,1
129,6,66,5,1
185,6,94,5,1
524,6,95,5,1
91,6,33,2,1
96,6,106,6,1
43,6,89,4,1
48,6,143,6,1
558,6,89,4,1
155,6,161,8,1
546,6,28,2,1
598,6,45,2,1
122,6,147,7,1
137,6,173,12,1
743,6,42,4,1
102,6,202,12,1
189,6,118,6,1
481,6,74,3,1
545,6,22,2,1
559,6,95,4,1
717,6,43,3,1
583,6,41,3,1
35,6,172,8,1
152,6,124,6,1
154,6,152,8,1
570,6,64,6,1
101,6,184,11,1
113,6,64,3,1
148,6,82,4,1
179,6,51,3,1
772,6,37,2,1
582,6,35,3,1
90,6,18,1,1
124,6,10,1,1
429,6,72,2,1
544,6,13,1,1
1076,6,104,2,1
107,6,262,15,1
135,6,141,10,1
161,6,43,3,1
424,6,37,1,1
106,6,254,15,1
128,6,50,4,1
145,6,50,3,1
41,6,60,3,1
562,6,27,3,1
572,6,76,6,1
771,6,36,2,1
136,6,157,11,1
215,6,65,3,1
426,6,50,1,1
568,6,64,6,1
745,6,45,5,1
30,6,131,7,1
138,6,189,13,1
141,6,14,1,1
463,6,80,4,1
480,6,64,3,1
600,6,57,3,1
425,6,47,1,1
741,6,33,3,1
971,6,102,2,1
149,6,94,5,1
183,6,74,4,1
219,6,85,4,1
45,6,111,5,1
49,6,161,7,1
464,6,89,4,1
550,6,50,2,1
552,6,56,2,1
573,6,77,6,1
588,6,63.5,5,1
742,6,42,4,1
740,6,24,2,1
21,6,47,3,1
27,6,105,5,1
116,6,95,4,1
517,6,45,3,1
574,6,81,6,1
123,6,158,8,1
127,6,40,3,1
182,6,64,3,1
563,6,33,3,1
337,6,43,1,1
26,6,96,5,1
98,6,142,8,1
212,6,41,1,1
716,6,37,3,1
36,6,13,1,1
156,6,167,8,1
166,6,88,5,1
47,6,137,6,1
585,6,50,4,1
160,6,39,3,1
173,6,156,9,1
356,6,9,1,1
744,6,45,5,1
1075,6,78,1,1
99,6,158,9,1
139,6,205,14,1
147,6,76,4,1
523,6,80,4,1
553,6,65,3,1
880,6,30,0,1
176,6,18,1,1
213,6,51,2,1
46,6,119,5,1
178,6,44,3,1
