raceId,driverId,total_points,total_wins,standing_position
790,429,0,0,27
824,525,0,0,27
850,812,0,0,27
356,148,0,0,28
402,171,0,0,28
459,178,0,0,28
546,257,0,0,28
549,251,0,0,28
581,178,0,0,28
696,398,0,0,28
753,430,0,0,28
772,347,0,0,28
312,84,0,0,29
540,206,0,0,29
592,309,0,0,29
604,280,0,0,29
647,321,0,0,29
671,374,0,0,29
718,405,0,0,29
721,439,0,0,29
736,434,0,0,29
750,516,0,0,29
752,514,0,0,29
813,679,0,0,29
370,122,0,0,30
428,183,0,0,30
455,168,0,0,30
474,204,0,0,30
492,194,0,0,30
556,262,0,0,30
687,384,0,0,30
752,418,0,0,30
258,108,0,0,30
433,157,0,0,31
490,219,0,0,31
497,160,0,0,31
511,230,0,0,31
587,278,0,0,31
614,292,0,0,31
796,641,0,0,31
839,654,0,0,31
758,541,0,0,31
330,81,0,0,32
360,162,0,0,32
435,157,0,0,32
567,265,0,0,32
647,339,0,0,32
802,611,0,0,32
334,81,0,0,33
558,205,0,0,33
716,428,0,0,33
822,726,0,0,33
330,114,0,0,34
585,205,0,0,34
586,282,0,0,34
626,339,0,0,34
685,306,0,0,34
704,421,0,0,34
309,129,0,0,35
364,77,0,0,35
365,77,0,0,35
556,256,0,0,35
629,339,0,0,35
787,516,0,0,35
807,528,0,0,35
582,267,0,0,36
602,292,0,0,36
754,497,0,0,36
838,555,0,0,36
271,102,0,0,37
511,229,0,0,37
588,293,0,0,37
596,252,0,0,37
599,317,0,0,37
641,339,0,0,37
752,517,0,0,37
814,693,0,0,37
816,679,0,0,37
837,795,0,0,37
509,191,0,0,38
574,258,0,0,38
790,520,0,0,38
838,559,0,0,38
268,112,0,0,38
551,260,0,0,39
616,293,0,0,39
364,160,0,0,40
596,316,0,0,40
828,775,0,0,40
363,161,0,0,41
272,98,0,0,41
573,285,0,0,42
589,300,0,0,42
763,538,0,0,42
364,88,0,0,43
707,426,0,0,43
748,531,0,0,43
786,427,0,0,43
796,645,0,0,43
735,444,0,0,44
791,615,0,0,44
820,521,0,0,44
587,267,0,0,45
783,484,0,0,45
786,483,0,0,45
812,589,0,0,45
816,687,0,0,45
823,704,0,0,45
571,282,0,0,46
748,535,0,0,47
750,529,0,0,47
775,602,0,0,48
707,334,0,0,49
757,516,0,0,49
750,532,0,0,50
589,270,0,0,51
745,431,0,0,51
812,626,0,0,52
830,756,0,0,52
837,774,0,0,52
763,550,0,0,53
831,765,0,0,53
771,584,0,0,55
797,623,0,0,55
836,427,0,0,55
558,220,0,0,56
780,565,0,0,57
801,449,0,0,58
772,478,0,0,59
821,609,0,0,59
795,561,0,0,60
816,710,0,0,62
829,593,0,0,62
807,596,0,0,63
822,609,0,0,64
832,779,0,0,64
775,584,0,0,65
798,668,0,0,65
804,671,0,0,65
798,666,0,0,66
783,565,0,0,67
837,615,0,0,67
803,496,0,0,68
775,601,0,0,69
773,562,0,0,72
790,541,0,0,74
807,456,0,0,74
763,563,0,0,76
831,657,0,0,76
798,558,0,0,78
822,749,0,0,79
839,537,0,0,79
816,721,0,0,80
822,677,0,0,80
832,732,0,0,83
806,519,0,0,95
814,717,0,0,97
388,95,1,0,6
605,290,1,0,6
322,138,1,0,9
373,145,1,0,9
125,13,1,0,10
741,289,1,0,12
423,140,1,0,13
623,289,1,0,13
392,163,1,0,14
414,166,1,0,15
549,223,1,0,15
732,356,1,0,15
748,386,1,0,15
298,92,1,0,16
116,52,1,0,17
520,182,1,0,17
419,157,1,0,18
122,51,1,0,19
553,254,1,0,19
573,230,1,0,19
615,298,1,0,19
1026,9,1,0,19
542,206,1,0,20
717,305,1,0,20
718,401,1,0,20
753,541,1,0,23
479,192,1,0,25
1098,842,2,0,9
325,131,2,0,10
623,312,2,0,12
707,346,2,0,13
843,16,2,0,13
168,37,2,0,14
280,112,2,0,14
732,430,2,0,14
733,347,2,0,14
811,695,2,0,14
882,815,2,0,14
686,388,2,0,15
319,84,2,0,17
523,119,2,0,17
650,357,2,0,17
683,387,2,0,17
445,160,2,0,18
525,119,2,0,18
780,612,2,0,18
782,612,2,0,18
788,537,2,0,18
770,509,2,0,19
807,625,2,0,21
479,194,2,0,22
87,42,2,0,22
729,394,3,0,4
747,479,3,0,5
242,65,3,0,7
723,356,3,0,9
295,91,3,0,10
582,235,3,0,10
822,663,3,0,11
130,13,3,0,12
296,100,3,0,12
532,203,3,0,12
715,346,3,0,12
136,56,3,0,13
735,435,3,0,13
789,607,3,0,13
1012,848,3,0,13
118,35,3,0,14
188,64,3,0,14
625,250,3,0,14
447,158,3,0,15
443,123,3,0,16
13,67,3,0,17
674,350,3,0,17
769,356,3,0,17
775,477,3,0,19
435,77,3,0,20
240,77,4,0,3
709,397,4,0,3
834,589,4,0,5
766,579,4,0,6
529,187,4,0,7
758,427,4,0,7
144,15,4,0,8
787,577,4,1,8
130,21,4,0,9
593,235,4,0,9
425,185,4,0,10
328,103,4,0,11
488,176,4,0,12
751,373,4,0,13
153,21,4,0,14
385,119,4,0,14
62,3,4,0,15
493,176,4,0,15
904,826,4,0,15
976,826,4,0,16
1043,8,4,0,16
271,103,4,0,17
933,18,4,0,17
370,133,4,0,18
676,312,4,0,18
799,498,5,0,3
53,18,5,0,4
561,222,5,0,5
704,364,5,0,8
725,356,5,0,9
830,686,5,0,9
280,77,5,0,11
642,307,5,0,15
954,18,5,0,16
677,350,5,0,17
87,32,5,0,18
480,110,5,0,18
987,826,5,0,19
527,182,6,0,2
605,327,6,0,2
620,304,6,0,2
679,340,6,0,2
658,361,6,0,6
260,55,6,0,7
611,232,6,0,7
804,642,6,0,7
900,8,6,0,7
168,15,6,0,9
379,145,6,0,9
384,95,6,0,9
548,250,6,0,9
791,580,6,0,9
303,105,6,0,10
807,525,6,0,10
445,95,6,0,11
509,197,6,0,12
599,197,6,0,12
753,477,6,0,12
478,203,6,0,15
1112,822,6,0,15
1117,855,6,0,18
822,626,7,0,6
55,23,7,0,7
950,822,7,0,10
60,35,7,0,12
68,17,7,0,14
1143,860,7,0,18
373,137,8,0,4
145,2,8,0,5
564,200,8,0,5
789,559,8,1,5
790,559,8,1,5
841,18,8,0,6
338,24,8,0,9
46,17,8,0,10
316,90,8,0,10
537,231,8,0,11
62,15,8,0,12
847,16,8,0,12
912,154,8,0,14
358,95,9,1,3
161,22,9,0,4
196,25,9,0,5
593,305,9,0,6
637,345,9,0,6
318,110,9,0,9
553,187,9,0,10
431,123,9,0,11
86,35,9,0,13
994,839,9,0,13
1112,807,9,0,14
720,360,10,0,1
470,105,10,0,4
1052,815,10,0,5
49,17,10,0,11
496,158,10,0,12
581,221,11,0,6
597,304,11,1,6
232,44,11,1,7
1133,817,11,0,13
32,22,11,0,14
798,608,12,0,3
948,817,12,0,4
197,25,12,0,6
582,223,12,0,6
616,235,12,0,7
1093,854,12,0,16
773,456,13,0,5
686,364,13,1,6
1012,842,13,0,6
288,84,13,0,7
239,44,13,1,9
9,4,13,0,9
748,360,14,1,1
325,117,14,1,3
666,356,14,0,10
68,14,14,0,12
1019,825,14,0,12
1061,839,14,0,13
1040,826,14,0,14
593,182,15,1,2
695,341,15,1,3
832,633,15,0,5
949,20,15,0,6
732,289,16,1,1
661,289,16,1,3
879,818,16,0,17
38,13,17,1,4
704,341,17,0,4
708,341,17,0,5
44,21,17,0,7
12,5,17,0,10
1039,20,17,0,13
513,172,18,2,1
423,117,18,2,2
933,807,18,0,9
1064,840,18,0,14
396,140,19,0,5
951,822,19,0,9
290,95,20,2,1
297,77,20,1,4
480,137,20,1,8
589,200,20,1,8
697,358,22,0,2
148,23,22,2,4
549,207,22,2,4
417,177,22,0,5
571,223,22,1,5
954,826,22,0,10
595,224,24,2,1
672,289,24,2,1
293,119,24,0,2
586,250,24,1,5
96,31,24,0,6
509,202,24,1,6
995,832,24,0,9
85,4,103,6,1
129,30,54,5,1
134,30,96,8,1
187,57,60,4,1
364,117,53,3,1
383,102,75,7,1
734,289,28,2,1
1001,1,231,5,1
1045,1,332,11,1
63,30,79,4,2
130,23,27,1,2
184,57,44,3,2
201,30,60,4,2
267,71,55,3,2
269,71,75,5,2
295,119,28,0,2
433,105,53,2,2
625,328,21,2,2
715,373,30,3,2
717,341,34,2,2
742,403,25,1,2
852,17,167,0,2
887,4,111,2,2
1023,822,221,2,2
1064,1,221.5,4,2
84,30,55,1,3
86,30,55,1,3
113,22,26,0,3
133,31,31,0,3
155,22,54,0,3
403,102,57,2,3
414,137,47,3,3
449,173,32,0,3
482,187,39,2,3
553,207,32,3,3
873,8,149,0,3
1096,815,305,2,3
1131,844,150,1,3
32,8,57,2,4
285,30,42,0,4
40,8,23,1,4
312,117,21,0,4
491,203,21,2,4
551,199,28,1,4
603,182,38,2,4
804,578,10.64,0,4
905,817,54,0,4
916,822,155,0,4
1015,830,78,0,4
1026,830,212,2,4
1104,1,69,0,4
59,31,23,0,5
61,13,28,0,5
11,3,29.5,0,5
652,223,21,1,5
854,1,168,2,5
856,1,196,2,5
963,20,153,0,5
978,8,98,0,5
1096,832,246,1,5
80,2,25,0,6
187,23,30,0,6
764,360,16.5,1,6
856,13,98,0,6
857,13,98,0,6
932,13,47,0,6
994,830,35,0,6
1002,817,118,2,6
1116,846,159,0,6
1137,1,166,2,6
78,22,21,0,7
88,23,39,0,7
933,817,36,0,7
1009,807,69,0,7
1086,846,76,0,7
1128,847,54,0,7
481,173,23,1,8
585,200,14.5,1,8
951,826,21,0,8
967,822,85,0,8
981,839,55,0,8
984,839,65,0,8
1085,839,56,0,8
1087,839,64,0,8
1102,840,27,0,8
1104,840,27,0,8
1126,4,33,0,8
1139,815,150,0,8
851,808,32,0,9
1058,817,34,0,9
1132,4,45,0,9
35,10,25,0,10
345,16,31,0,10
940,815,39,0,10
1061,20,30,0,10
1144,842,42,0,10
587,230,6.5,1,11
352,22,41,0,11
894,807,31,0,11
899,815,49,0,11
1008,839,49,0,11
870,30,29,0,12
868,13,23,0,13
915,818,21,0,13
944,831,27,0,13
1003,842,28,0,13
1043,826,26,0,13
871,813,29,1,14
1025,8,31,0,14
709,383,0,0,7
191,71,0,0,8
512,178,0,0,9
729,373,0,0,9
576,289,0,0,10
224,79,0,0,11
747,427,0,0,11
757,533,0,0,11
776,347,0,0,11
860,818,0,0,11
483,212,0,0,12
969,841,0,0,12
241,88,0,0,13
659,350,0,0,13
826,731,0,0,13
90,45,0,0,14
125,35,0,0,14
1,9,0,0,14
467,206,0,0,14
528,172,0,0,14
669,360,0,0,14
842,153,0,0,14
901,154,0,0,14
578,230,0,0,15
591,289,0,0,15
777,607,0,0,15
881,822,0,0,15
20,22,0,0,16
72,35,0,0,16
275,100,0,0,16
327,94,0,0,16
305,105,0,0,16
306,92,0,0,16
359,158,0,0,16
377,114,0,0,16
389,118,0,0,16
456,105,0,0,16
469,194,0,0,16
518,173,0,0,16
531,200,0,0,16
544,246,0,0,16
799,496,0,0,16
882,822,0,0,16
926,826,0,0,16
1012,841,0,0,16
71,11,0,0,17
163,50,0,0,17
436,160,0,0,17
456,118,0,0,17
546,172,0,0,17
580,207,0,0,17
746,356,0,0,17
885,822,0,0,17
969,817,0,0,17
60,24,0,0,18
208,71,0,0,18
4,21,0,0,18
6,12,0,0,18
377,133,0,0,18
380,114,0,0,18
620,289,0,0,18
257,87,0,0,18
1075,848,0,0,18
72,18,0,0,19
160,2,0,0,19
182,48,0,0,19
248,79,0,0,19
281,22,0,0,19
325,78,0,0,19
2,9,0,0,19
445,176,0,0,19
460,196,0,0,19
512,163,0,0,19
632,293,0,0,19
659,351,0,0,19
724,427,0,0,19
729,356,0,0,19
738,418,0,0,19
860,808,0,0,19
1018,847,0,0,19
1035,849,0,0,19
1106,856,0,0,19
1121,822,0,0,19
32,16,0,0,20
57,33,0,0,20
73,18,0,0,20
75,40,0,0,20
121,50,0,0,20
196,76,0,0,20
198,44,0,0,20
389,170,0,0,20
439,188,0,0,20
458,152,0,0,20
522,137,0,0,20
525,173,0,0,20
552,253,0,0,20
581,187,0,0,20
599,312,0,0,20
692,345,0,0,20
694,389,0,0,20
757,556,0,0,20
760,533,0,0,20
812,556,0,0,20
827,767,0,0,20
948,821,0,0,20
1017,9,0,0,20
1075,849,0,0,20
1105,858,0,0,20
102,48,0,0,21
122,50,0,0,21
195,73,0,0,21
245,93,0,0,21
253,69,0,0,21
427,158,0,0,21
438,170,0,0,21
549,246,0,0,21
781,356,0,0,21
817,720,0,0,21
818,727,0,0,21
834,626,0,0,21
878,808,0,0,21
962,828,0,0,21
982,841,0,0,21
78,40,0,0,22
164,55,0,0,22
187,35,0,0,22
217,64,0,0,22
238,86,0,0,22
251,89,0,0,22
297,104,0,0,22
321,117,0,0,22
416,179,0,0,22
443,181,0,0,22
500,203,0,0,22
618,305,0,0,22
700,386,0,0,22
352,812,0,0,22
955,836,0,0,22
1116,817,0,0,22
1141,858,0,0,22
186,35,0,0,23
255,85,0,0,23
401,169,0,0,23
465,192,0,0,23
617,200,0,0,23
646,361,0,0,23
697,389,0,0,23
715,405,0,0,23
774,360,0,0,23
819,660,0,0,23
826,764,0,0,23
851,5,0,0,23
917,827,0,0,23
985,843,0,0,23
50,27,0,0,24
295,123,0,0,24
356,77,0,0,24
358,119,0,0,24
361,78,0,0,24
377,159,0,0,24
427,156,0,0,24
431,112,0,0,24
489,105,0,0,24
550,262,0,0,24
695,345,0,0,24
725,418,0,0,24
736,346,0,0,24
761,518,0,0,24
831,429,0,0,24
875,39,0,0,24
257,77,0,0,24
1144,862,0,0,24
301,108,0,0,25
330,147,0,0,25
399,133,0,0,25
407,145,0,0,25
425,181,0,0,25
434,179,0,0,25
475,201,0,0,25
509,211,0,0,25
566,276,0,0,25
630,329,0,0,25
672,356,0,0,25
678,280,0,0,25
732,455,0,0,25
787,628,0,0,25
261,70,0,0,25
218,58,0,0,26
269,106,0,0,26
383,166,0,0,26
516,232,0,0,26
523,231,0,0,26
549,205,0,0,26
603,311,0,0,26
641,347,0,0,26
703,407,0,0,26
715,358,0,0,26
745,481,0,0,26
728,403,0,0,26
268,83,0,0,27
425,94,0,0,27
487,201,0,0,27
558,246,0,0,27
698,404,0,0,27
769,513,0,0,27
806,693,0,0,27
413,110,0,0,28
443,185,0,0,28
489,201,0,0,28
495,205,0,0,28
555,119,0,0,28
568,239,0,0,28
636,293,0,0,28
671,333,0,0,28
714,431,0,0,28
770,547,0,0,28
809,700,0,0,28
720,439,0,0,28
259,92,0,0,28
247,90,0,0,29
378,167,0,0,29
410,180,0,0,29
534,177,0,0,29
553,239,0,0,29
664,369,0,0,29
804,663,0,0,29
266,111,0,0,29
271,70,0,0,30
288,83,0,0,30
317,84,0,0,30
331,99,0,0,30
623,339,0,0,30
717,429,0,0,30
751,497,0,0,30
773,564,0,0,30
781,597,0,0,30
815,581,0,0,30
830,774,0,0,30
306,141,0,0,31
318,128,0,0,31
387,146,0,0,31
418,122,0,0,31
487,213,0,0,31
509,230,0,0,31
519,236,0,0,31
631,317,0,0,31
639,349,0,0,31
772,459,0,0,31
786,516,0,0,31
809,701,0,0,31
687,368,0,0,31
487,215,0,0,32
581,283,0,0,32
636,347,0,0,32
703,409,0,0,32
790,514,0,0,32
435,186,0,0,33
448,140,0,0,33
479,170,0,0,33
615,197,0,0,33
625,293,0,0,33
641,197,0,0,33
702,412,0,0,33
759,556,0,0,33
783,573,0,0,33
831,778,0,0,33
832,475,0,0,33
805,640,0,0,33
332,114,0,0,34
362,159,0,0,34
618,197,0,0,34
686,371,0,0,34
772,566,0,0,34
791,640,0,0,34
435,178,0,0,35
552,208,0,0,35
762,531,0,0,35
823,741,0,0,35
728,394,0,0,35
551,237,0,0,36
706,409,0,0,36
735,464,0,0,36
815,520,0,0,36
540,242,0,0,37
650,365,0,0,37
652,312,0,0,37
725,441,0,0,37
735,446,0,0,37
753,517,0,0,37
774,513,0,0,37
272,93,0,0,37
508,228,0,0,38
571,257,0,0,38
675,293,0,0,38
701,416,0,0,38
774,551,0,0,38
813,632,0,0,38
815,478,0,0,38
828,687,0,0,38
369,162,0,0,39
481,208,0,0,39
558,232,0,0,39
619,317,0,0,39
642,339,0,0,39
771,289,0,0,39
772,549,0,0,39
782,512,0,0,39
268,85,0,0,39
707,394,0,0,40
788,595,0,0,40
753,500,0,0,41
805,593,0,0,41
752,484,0,0,42
641,351,0,0,43
811,630,0,0,43
769,582,0,0,44
774,593,0,0,44
369,164,0,0,45
749,530,0,0,45
787,498,0,0,46
812,701,0,0,46
600,318,0,0,47
816,632,0,0,47
831,729,0,0,47
795,626,0,0,48
797,626,0,0,50
807,654,0,0,50
737,458,0,0,51
786,596,0,0,51
823,727,0,0,51
554,266,0,0,52
753,527,0,0,52
762,559,0,0,52
556,271,0,0,53
807,665,0,0,53
558,271,0,0,54
749,539,0,0,54
760,537,0,0,54
831,756,0,0,54
758,563,0,0,55
816,692,0,0,55
771,449,0,0,56
796,631,0,0,57
753,533,0,0,58
771,527,0,0,59
763,568,0,0,60
780,558,0,0,60
837,661,0,0,60
771,512,0,0,61
778,532,0,0,61
791,506,0,0,61
830,780,0,0,62
806,520,0,0,63
816,709,0,0,64
830,670,0,0,64
762,511,0,0,66
763,553,0,0,68
796,533,0,0,68
752,501,0,0,70
805,577,0,0,70
772,586,0,0,71
797,658,0,0,74
807,509,0,0,79
773,598,0,0,81
803,805,0,0,85
755,540,0,0,87
807,559,0,0,89
815,707,0,0,90
824,734,0,0,103
776,475,1,0,7
108,23,1,0,8
373,138,1,0,8
453,188,1,0,8
242,87,1,0,9
740,360,1,0,9
1031,20,1,0,10
199,65,1,0,12
692,399,1,0,12
197,76,1,0,14
229,84,1,0,14
664,345,1,0,15
742,456,1,0,15
487,175,1,0,16
595,232,1,0,16
724,430,1,0,16
698,397,1,0,17
716,403,1,0,17
394,122,1,0,18
491,110,1,0,18
956,838,1,0,18
1081,855,1,0,18
320,87,1,0,19
361,156,1,0,19
717,401,1,0,19
698,399,1,0,20
781,498,1,0,20
319,103,1,0,21
475,192,1,0,23
87,24,1,0,24
969,826,2,0,9
545,200,2,0,10
757,360,2,0,10
196,22,2,0,11
277,112,2,0,11
438,110,2,0,11
456,193,2,0,11
723,385,2,0,11
40,25,2,0,12
166,50,2,0,13
816,518,2,0,13
583,252,2,0,14
707,386,2,0,14
845,815,2,0,14
1012,840,2,0,14
7,9,2,0,15
759,510,2,0,15
804,429,2,0,15
820,632,2,0,15
822,427,2,0,15
1128,848,2,0,15
419,170,2,0,16
907,824,2,0,16
1102,852,2,0,16
138,49,2,0,17
538,233,2,0,17
539,233,2,0,17
567,224,2,0,17
586,178,2,0,17
672,262,2,0,17
1041,8,2,0,17
627,289,2,0,18
1111,825,2,0,18
511,222,2,0,19
651,359,2,0,19
824,656,2,0,20
641,289,2,0,21
478,181,2,0,22
790,537,2,0,23
481,181,2,0,24
667,278,3,0,4
36,13,3,0,6
720,341,3,0,6
740,364,3,0,7
196,63,3,0,9
209,65,3,0,9
529,231,3,0,9
196,55,3,0,10
390,138,3,0,10
724,423,3,0,10
581,238,3,0,11
705,358,3,0,11
533,178,3,0,12
584,238,3,0,12
683,358,3,0,12
117,35,3,0,13
135,56,3,0,13
831,627,3,0,13
114,35,3,0,14
670,306,3,0,14
762,404,3,0,14
120,35,3,0,15
651,363,3,0,15
763,404,3,0,15
402,118,3,0,16
432,110,3,0,16
464,184,3,0,16
497,207,3,0,17
630,207,3,0,17
104,2,3,0,18
771,477,3,0,18
80,40,3,0,21
482,176,3,0,21
436,173,4,0,3
620,235,4,0,3
776,496,4,0,3
679,341,4,0,3
484,119,4,0,4
621,235,4,0,4
357,127,4,0,5
778,496,4,0,6
360,158,4,0,8
245,44,4,0,10
394,158,4,0,10
971,154,4,0,10
96,14,4,0,11
310,109,4,0,11
804,626,4,0,11
471,158,4,0,12
140,13,4,0,13
151,56,4,0,13
318,92,4,0,13
429,185,4,0,13
471,119,4,0,13
752,289,4,0,13
265,87,4,0,14
650,243,4,0,14
651,207,4,0,14
781,525,4,0,14
63,3,4,0,15
64,3,4,0,15
102,42,4,0,15
496,176,4,0,15
506,203,4,0,15
507,152,4,0,15
574,178,4,0,15
640,280,4,0,15
1047,8,4,0,16
867,818,4,0,17
81,27,4,0,18
378,156,5,0,8
811,640,5,0,8
132,2,5,0,9
704,304,5,0,9
595,233,5,0,10
414,84,5,0,11
1055,4,5,0,12
383,156,5,0,13
553,230,5,0,14
1126,817,5,0,14
557,223,5,0,17
321,55,6,0,2
747,477,6,0,3
176,30,6,0,5
469,199,6,0,5
500,172,6,0,5
193,25,6,0,6
711,341,6,0,6
821,723,6,0,7
836,627,6,0,7
682,289,6,0,8
282,77,6,0,9
647,289,6,0,9
444,95,6,0,10
883,16,6,0,12
678,370,6,0,13
1106,807,6,0,13
52,20,6,0,14
83,25,6,0,15
479,203,6,0,15
932,813,6,0,15
1113,822,6,0,15
86,25,6,0,16
479,199,6,0,16
936,828,6,0,18
514,222,7,0,5
565,172,7,0,7
150,35,7,0,9
171,49,7,0,9
186,71,7,0,9
140,21,7,0,11
403,156,7,0,11
344,22,7,0,12
481,95,7,0,13
741,373,8,0,7
1100,846,8,0,8
458,158,8,0,10
47,17,8,0,11
341,24,8,0,11
52,15,8,0,13
541,231,8,0,13
906,154,8,0,13
914,154,8,0,14
1059,852,8,0,14
1024,154,8,0,17
825,579,9,1,1
453,137,9,1,2
307,117,9,0,3
528,199,9,1,3
759,403,9,0,3
422,102,9,1,4
324,119,9,1,5
548,231,9,0,5
636,238,9,0,5
742,394,9,1,5
93,23,9,0,7
686,289,9,0,8
994,844,9,0,14
454,182,10,0,2
227,55,10,0,3
265,22,10,0,5
755,482,10,0,6
339,16,10,0,9
572,255,10,0,10
27,12,10,0,11
849,16,10,0,12
1045,807,10,0,15
752,475,11,1,3
457,187,11,1,5
30,22,11,0,13
739,475,12,1,1
827,642,12,1,1
5,10,12,0,6
662,306,12,0,6
640,207,12,1,7
774,577,12,0,7
371,137,12,0,8
602,235,12,0,8
882,18,12,0,8
1035,842,12,0,12
1138,817,12,0,14
391,140,13,0,3
702,341,13,0,4
734,364,13,1,6
329,95,13,0,8
603,221,13,0,8
335,55,13,0,9
256,87,13,0,10
221,23,13,0,12
933,815,13,0,12
75,21,14,1,4
20,5,14,0,5
412,172,14,0,6
272,14,14,0,8
537,172,14,0,8
433,182,14,1,9
858,815,14,0,16
205,49,15,0,9
51,3,15,0,9
30,10,15,0,10
551,255,16,1,5
272,84,16,0,7
1054,817,16,0,7
64,22,16,0,8
11,10,16,0,10
1081,842,16,0,10
945,18,16,0,16
111,4,17,0,4
328,123,17,0,5
202,25,17,0,6
905,8,17,0,12
868,807,17,0,16
696,358,18,0,2
376,77,18,0,3
979,154,18,0,13
894,817,18,0,14
1067,852,18,0,14
313,77,19,0,5
764,427,19,0,5
345,22,19,0,11
22,2,20,0,5
170,23,20,0,5
519,199,20,0,5
589,222,20,1,7
855,814,20,0,13
1027,825,20,0,16
837,642,22,2,1
1033,848,22,0,5
465,187,22,1,6
1019,846,22,0,9
1089,825,22,0,12
1110,842,22,0,12
670,289,24,2,1
447,137,24,2,5
155,57,24,1,6
30,1,76,4,1
58,4,54,3,1
238,71,87,7,1
402,137,73,3,1
417,95,70,5,1
487,199,34,2,1
553,182,48,2,1
604,224,55,3,1
17,18,95,6,1
677,289,39,2,1
737,289,42,4,1
773,578,36,1,1
347,1,157,2,1
1015,1,137,4,1
1113,830,374,12,1
43,4,50,2,2
67,30,106,6,2
195,14,29,1,2
272,71,91,6,2
278,117,37,3,2
361,102,27,3,2
490,137,26,2,2
556,222,42,2,2
571,231,47,4,2
653,235,28,2,2
346,18,133,2,2
850,17,139,0,2
931,3,116,2,2
994,20,96,2,2
996,20,131,3,2
1009,20,320,5,2
1018,822,166,2,2
1021,822,188,2,2
1045,822,201,2,2
1113,815,223,2,2
1115,815,224,2,2
1120,815,285,2,2
1136,846,241,2,2
183,30,32,2,3
297,30,29,0,3
316,119,34,1,3
328,77,25,0,3
446,173,29,0,3
353,1,210,3,3
853,18,167,2,3
884,4,72,2,3
976,822,111,1,3
1035,822,73,1,3
1062,846,113,0,3
97,15,36,1,4
166,22,32,0,4
255,65,45,2,4
464,175,40,1,4
465,175,40,1,4
494,178,31,1,4
572,223,28,1,4
856,17,209,0,4
887,1,89,0,4
893,8,149,1,4
1016,830,88,0,4
1086,847,158,0,4
1115,4,183,0,4
115,31,31,1,5
335,123,32,1,5
317,137,25,1,5
431,140,21,0,5
993,817,47,1,5
1061,815,104,1,5
1112,832,117,0,5
190,23,35,0,6
333,95,25,1,6
447,118,23,0,6
353,13,143,0,6
897,3,159,2,6
984,830,111,1,6
1030,832,96,0,6
1037,846,45,0,6
334,145,21,0,7
863,8,34,0,7
866,154,53,0,7
934,817,36,0,7
953,13,37,0,7
1006,807,61,0,7
1038,844,45,0,7
1056,832,38,0,7
1089,846,88,0,7
1091,846,100,0,7
123,15,33,0,8
884,814,26,0,8
904,18,23,0,8
939,826,66,0,8
918,807,96,0,9
964,807,54,0,9
981,832,36,0,9
1140,4,62,0,9
873,13,51,0,10
943,830,47,0,10
957,154,28,0,10
1025,817,34,0,10
1069,4,58,0,10
1083,4,28,0,10
1088,822,46,0,10
1114,840,47,0,10
84,18,23,0,11
589,230,6.5,1,11
849,155,25,0,11
876,807,49,0,12
957,832,26,0,12
1072,20,43,0,12
1094,817,35,0,12
957,826,23,0,13
962,826,25,0,14
586,275,0.5,0,21
798,620,1.33,0,21
420,140,0,0,7
527,199,0,0,7
452,163,0,0,9
225,64,0,0,10
373,140,0,0,11
420,160,0,0,12
784,586,0,0,12
989,839,0,0,12
161,25,0,0,13
436,95,0,0,13
730,356,0,0,13
776,586,0,0,13
322,105,0,0,14
703,383,0,0,15
704,383,0,0,15
903,154,0,0,15
200,71,0,0,16
594,289,0,0,16
606,197,0,0,16
633,238,0,0,16
662,351,0,0,16
173,65,0,0,17
590,233,0,0,17
809,501,0,0,17
810,554,0,0,17
910,16,0,0,17
113,44,0,0,18
151,18,0,0,18
230,79,0,0,18
244,81,0,0,18
381,114,0,0,18
408,176,0,0,18
547,253,0,0,18
564,235,0,0,18
738,481,0,0,18
792,608,0,0,18
1013,154,0,0,18
32,21,0,0,19
40,19,0,0,19
66,26,0,0,19
380,133,0,0,19
711,427,0,0,19
719,394,0,0,19
726,448,0,0,19
343,5,0,0,19
872,5,0,0,19
962,821,0,0,19
981,835,0,0,19
71,2,0,0,19
30,16,0,0,20
64,27,0,0,20
174,2,0,0,20
231,73,0,0,20
330,127,0,0,20
456,181,0,0,20
568,238,0,0,20
570,197,0,0,20
834,776,0,0,20
956,835,0,0,20
1031,830,0,0,20
1079,807,0,0,20
1112,859,0,0,20
1127,822,0,0,20
35,11,0,0,21
384,159,0,0,21
420,177,0,0,21
441,170,0,0,21
567,230,0,0,21
663,347,0,0,21
800,655,0,0,21
683,293,0,0,21
857,15,0,0,21
955,831,0,0,21
1041,847,0,0,21
1083,807,0,0,21
1087,807,0,0,21
149,59,0,0,22
280,88,0,0,22
307,100,0,0,22
391,169,0,0,22
451,77,0,0,22
722,403,0,0,22
349,15,0,0,22
874,816,0,0,22
876,816,0,0,22
878,816,0,0,22
888,823,0,0,22
895,820,0,0,22
913,155,0,0,22
953,831,0,0,22
954,831,0,0,22
1115,817,0,0,22
62,36,0,0,23
152,4,0,0,23
173,54,0,0,23
254,85,0,0,23
425,77,0,0,23
464,192,0,0,23
534,163,0,0,23
626,337,0,0,23
702,370,0,0,23
149,60,0,0,24
382,141,0,0,24
402,114,0,0,24
519,136,0,0,24
545,233,0,0,24
633,346,0,0,24
684,361,0,0,24
758,531,0,0,24
805,663,0,0,24
822,721,0,0,24
836,800,0,0,24
851,10,0,0,24
260,107,0,0,24
278,91,0,0,25
320,127,0,0,25
